,t,ax,ay,az,wx,wy,wz
6543,8.17875,1.367498,-1.989631,9.918847,0.0,0.0,0.0
6544,8.18,1.299302,-1.989631,9.900901,0.0,0.0,0.0
6545,8.18125,1.244865,-2.37368,10.023533,0.0,0.0,0.0
6546,8.182500000000001,1.085743,-2.740978,10.023533,0.0,0.0,0.0
6547,8.18375,0.945164,-2.986242,10.130014,0.0,0.0,0.0
6548,8.185,0.747757,-3.132204,10.122836,0.0,0.0,0.0
6549,8.18625,0.667597,-3.30688,10.187442,0.0,0.0,0.0
6550,8.1875,0.523429,-3.318844,10.233504,0.0,0.0,0.0
6551,8.18875,0.523429,-3.314657,10.252646,0.0,0.0,0.0
6552,8.19,0.416351,-3.165704,10.292726,0.0,0.0,0.0
6553,8.19125,0.343968,-3.040081,10.281958,0.0,0.0,0.0
6554,8.1925,0.232701,-2.782254,10.32144,0.0,0.0,0.0
6555,8.19375,0.174077,-2.782254,10.310074,0.0,0.0,0.0
6556,8.195,0.175872,-2.48674,10.15454,0.0,0.0,0.0
6557,8.196250000000001,0.104685,-2.17687,10.065408,0.0,0.0,0.0
6558,8.1975,0.147158,-1.735992,10.065408,0.0,0.0,0.0
6559,8.19875,0.107677,-1.236491,10.118648,0.0,0.0,0.0
6560,8.2,0.054436,-0.759721,10.196415,0.0,0.0,0.0
6561,8.20125,0.116051,-0.391226,10.088738,0.0,0.0,0.0
6562,8.2025,0.116051,-0.004187,9.872786,0.0,0.0,0.0
6563,8.20375,0.108275,0.385244,9.819545,0.0,0.0,0.0
6564,8.205,0.093918,0.71665,9.869795,0.0,0.0,0.0
6565,8.20625,0.075972,0.71665,9.869795,0.0,0.0,0.0
6566,8.2075,0.135194,1.210768,9.853045,0.0,0.0,0.0
6567,8.20875,0.135194,1.561914,9.759126,0.0,0.0,0.0
6568,8.21,0.177667,1.561914,9.707083,0.0,0.0,0.0
6569,8.21125,0.0999,1.992623,9.707083,0.0,0.0,0.0
6570,8.2125,0.114855,2.450848,9.712466,0.0,0.0,0.0
6571,8.213750000000001,0.114855,2.894717,9.693922,0.0,0.0,0.0
6572,8.215,0.122033,2.894717,9.568299,0.0,0.0,0.0
6573,8.21625,0.16331,3.185445,9.568299,0.0,0.0,0.0
6574,8.2175,0.214755,3.600001,9.582058,0.0,0.0,0.0
6575,8.21875,0.214755,4.084548,9.582656,0.0,0.0,0.0
6576,8.22,0.25304,4.084548,9.485746,0.0,0.0,0.0
6577,8.22125,0.198604,4.404588,9.485746,0.0,0.0,0.0
6578,8.2225,0.330209,4.773082,9.518648,0.0,0.0,0.0
6579,8.22375,0.330209,5.017748,9.492925,0.0,0.0,0.0
6580,8.225,0.351744,5.017748,9.434899,0.0,0.0,0.0
6581,8.22625,0.43669,5.129015,9.434899,0.0,0.0,0.0
6582,8.227500000000001,0.577866,5.297111,9.430712,0.0,0.0,0.0
6583,8.22875,0.577866,5.310271,9.41456,0.0,0.0,0.0
6584,8.23,0.646062,5.310271,9.400203,0.0,0.0,0.0
6585,8.23125,0.768694,5.242674,9.400203,0.0,0.0,0.0
6586,8.2325,0.902094,5.221737,9.370293,0.0,0.0,0.0
6587,8.23375,0.902094,5.108676,9.383453,0.0,0.0,0.0
6588,8.235,0.997807,5.108676,9.34457,0.0,0.0,0.0
6589,8.23625,1.147358,4.990231,9.34457,0.0,0.0,0.0
6590,8.2375,1.147358,4.801796,9.351748,0.0,0.0,0.0
6591,8.23875,1.301097,4.801796,9.358329,0.0,0.0,0.0
6592,8.24,1.377667,4.624129,9.358329,0.0,0.0,0.0
6593,8.24125,1.410568,4.380659,9.390034,0.0,0.0,0.0
6594,8.2425,1.410568,4.16052,9.323035,0.0,0.0,0.0
6595,8.24375,1.430907,4.16052,9.319445,0.0,0.0,0.0
6596,8.245000000000001,1.476969,3.854837,9.319445,0.0,0.0,0.0
6597,8.24625,1.567897,3.555734,9.343972,0.0,0.0,0.0
